RowNumber,Exited,P_hat
6432,0,0.067224161
6433,0,0.165975008
6434,0,0.225907024
6435,0,0.297910824
6436,0,0.090780764
6437,0,0.113858854
6438,0,0.119506845
6439,0,0.369430046
6440,1,0.19671995
6441,1,0.18591334
6442,0,0.323370862
6443,0,0.156944581
6444,0,0.801556754
6445,0,0.207526717
6446,0,0.075687406
6447,0,0.042573523
6448,0,0.082101336
6449,0,0.25157547
6450,1,0.441454225
6451,0,0.108646045
6452,0,0.062362466
6453,0,0.194517008
6454,0,0.565293931
6455,0,0.069724855
6456,0,0.040410512
6457,0,0.081805172
6458,0,0.175206753
6459,0,0.073388517
6460,0,0.227410781
6461,0,0.079299135
6462,0,0.257622664
6463,0,0.202927615
6464,0,0.028745863
6465,1,0.18628957
6466,0,0.020286842
6467,1,0.101857614
6468,1,0.058418652
6469,0,0.093033171
6470,0,0.084448295
6471,0,0.527542763
6472,0,0.210365368
6473,1,0.37658748
6474,0,0.040318905
6475,0,0.047836612
6476,1,0.411612649
6477,0,0.146958669
6478,0,0.176587489
6479,0,0.051600064
6480,1,0.276036512
6481,0,0.042608856
6482,0,0.331119526
6483,0,0.041801591
6484,0,0.381151321
6485,0,0.194225977
6486,0,0.068119058
6487,0,0.147422114
6488,0,0.03391921
6489,0,0.194680062
6490,0,0.065691284
6491,0,0.101834916
6492,0,0.123992815
6493,0,0.369679012
6494,0,0.153357873
6495,0,0.023500892
6496,1,0.438835781
6497,1,0.561571232
6498,1,0.353616522
6499,0,0.159706193
6500,0,0.031399277
6501,0,0.384395195
6502,0,0.074185147
6503,0,0.339226415
6504,0,0.238284369
6505,0,0.035971242
6506,1,0.536625236
6507,1,0.629430395
6508,0,0.127934294
6509,1,0.141467868
6510,0,0.478363535
6511,1,0.124006949
6512,1,0.258196065
6513,0,0.028730012
6514,0,0.140066941
6515,0,0.062697305
6516,0,0.463775473
6517,0,0.050090942
6518,0,0.399643224
6519,1,0.477167189
6520,1,0.675501295
6521,0,0.245313217
6522,0,0.268125383
6523,0,0.343342943
6524,0,0.051382133
6525,1,0.174872817
6526,0,0.148657118
6527,0,0.097349554
6528,0,0.221355361
6529,0,0.095271319
6530,0,0.16650022
6531,0,0.817436017
6532,0,0.134842183
6533,0,0.273042777
6534,0,0.206255029
6535,0,0.034583552
6536,0,0.097729698
6537,0,0.273680378
6538,0,0.334030701
6539,1,0.058419835
6540,1,0.311593833
6541,0,0.276847866
6542,0,0.05852982
6543,0,0.063733311
6544,0,0.073401702
6545,0,0.187406684
6546,0,0.028176642
6547,0,0.019829907
6548,0,0.072628831
6549,0,0.172787175
6550,0,0.091842228
6551,1,0.248780091
6552,0,0.051871567
6553,0,0.371661172
6554,1,0.567638312
6555,0,0.138631861
6556,0,0.1118806
6557,1,0.414549202
6558,0,0.165765261
6559,0,0.080867129
6560,0,0.14697449
6561,0,0.16027142
6562,1,0.668947476
6563,1,0.268220613
6564,0,0.064918741
6565,1,0.359600344
6566,0,0.160101575
6567,0,0.151885801
6568,1,0.585140468
6569,0,0.339254652
6570,1,0.365080329
6571,0,0.050054138
6572,1,0.226917307
6573,0,0.025338426
6574,0,0.128714225
6575,0,0.426082282
6576,1,0.727337913
6577,0,0.064777394
6578,0,0.147790793
6579,0,0.094652964
6580,0,0.196834092
6581,0,0.150828777
6582,1,0.772192303
6583,0,0.31911837
6584,0,0.044373136
6585,0,0.084542499
6586,0,0.157727305
6587,0,0.096777518
6588,0,0.087935922
6589,0,0.075061267
6590,0,0.220838578
6591,0,0.050129027
6592,0,0.153688407
6593,0,0.056699915
6594,0,0.136728581
6595,1,0.244819545
6596,0,0.053370845
6597,1,0.071350638
6598,0,0.141522016
6599,0,0.045215355
6600,1,0.317838519
6601,1,0.12183034
6602,1,0.431445207
6603,0,0.43877616
6604,0,0.090717345
6605,0,0.195292839
6606,0,0.144550854
6607,0,0.038387654
6608,0,0.498298366
6609,0,0.080622184
6610,0,0.145313219
6611,0,0.242833089
6612,0,0.034650714
6613,0,0.515494471
6614,0,0.043851156
6615,0,0.160032502
6616,0,0.058046922
6617,0,0.035000109
6618,0,0.474364022
6619,0,0.137692124
6620,0,0.050680068
6621,0,0.113002547
6622,1,0.363667114
6623,0,0.1387617
6624,0,0.041393685
6625,0,0.132448255
6626,0,0.33356192
6627,0,0.349921897
6628,1,0.114088386
6629,0,0.17732905
6630,0,0.056519604
6631,0,0.070188203
6632,0,0.079959298
6633,0,0.090871318
6634,1,0.244620222
6635,0,0.376018453
6636,0,0.290309905
6637,0,0.020745203
6638,0,0.108291963
6639,0,0.064812281
6640,0,0.372537039
6641,0,0.065919
6642,0,0.058549417
6643,0,0.118544101
6644,0,0.167230865
6645,0,0.263348791
6646,0,0.167389087
6647,0,0.265334447
6648,0,0.077513098
6649,0,0.067383866
6650,0,0.319411456
6651,0,0.155924476
6652,0,0.292055327
6653,0,0.12140052
6654,0,0.050617456
6655,0,0.18272203
6656,0,0.115964533
6657,0,0.399236652
6658,0,0.107272636
6659,1,0.150360079
6660,0,0.353799929
6661,0,0.041179409
6662,0,0.108714375
6663,0,0.04619995
6664,0,0.085957331
6665,0,0.101038086
6666,0,0.034825964
6667,0,0.054417049
6668,0,0.035248807
6669,0,0.116532026
6670,1,0.481244573
6671,0,0.09994436
6672,0,0.168528086
6673,0,0.064957531
6674,0,0.24295271
6675,0,0.179972171
6676,0,0.185265732
6677,0,0.125088146
6678,0,0.032341589
6679,0,0.099123906
6680,0,0.135084057
6681,0,0.397137905
6682,0,0.047872091
6683,0,0.105133694
6684,0,0.249972911
6685,1,0.510876012
6686,0,0.100779631
6687,0,0.173997712
6688,0,0.122868726
6689,0,0.026771968
6690,0,0.091660079
6691,0,0.224142356
6692,0,0.029618438
6693,0,0.306045019
6694,0,0.093981647
6695,0,0.132318709
6696,0,0.161650325
6697,0,0.395627128
6698,0,0.09996994
6699,0,0.140261373
6700,0,0.317386458
6701,0,0.069652563
6702,0,0.179920661
6703,1,0.293994863
6704,1,0.517323646
6705,1,0.23925042
6706,0,0.049788482
6707,0,0.369252085
6708,1,0.477568737
6709,0,0.034618908
6710,1,0.682409303
6711,0,0.155657512
6712,0,0.411680411
6713,0,0.304815814
6714,1,0.141847423
6715,0,0.100744121
6716,0,0.489719835
6717,0,0.114132853
6718,1,0.377245244
6719,0,0.180554626
6720,0,0.223648945
6721,0,0.060897548
6722,0,0.703988738
6723,0,0.112041377
6724,0,0.411093816
6725,1,0.225906797
6726,0,0.499002666
6727,1,0.283799395
6728,1,0.180793577
6729,0,0.147045749
6730,1,0.685079607
6731,0,0.124484291
6732,0,0.037097437
6733,0,0.197753239
6734,0,0.105233382
6735,1,0.476859215
6736,1,0.23760482
6737,1,0.362235709
6738,0,0.069938697
6739,0,0.112699035
6740,0,0.214272435
6741,0,0.263073181
6742,0,0.109304371
6743,0,0.10337249
6744,1,0.69200268
6745,0,0.044791708
6746,0,0.181308367
6747,0,0.061261983
6748,0,0.168351055
6749,0,0.111746126
6750,0,0.043969887
6751,1,0.23807765
6752,1,0.311231419
6753,0,0.193501459
6754,0,0.074201977
6755,0,0.066962033
6756,0,0.06532621
6757,1,0.126708246
6758,0,0.061086485
6759,0,0.040067502
6760,0,0.796780029
6761,0,0.067232624
6762,0,0.041479215
6763,0,0.071678499
6764,0,0.383549321
6765,0,0.053399104
6766,0,0.251249441
6767,1,0.172422382
6768,0,0.330748878
6769,0,0.174996244
6770,0,0.365780497
6771,0,0.298501164
6772,0,0.076277401
6773,0,0.057115274
6774,0,0.26550331
6775,1,0.148065819
6776,1,0.40387609
6777,0,0.288468773
6778,0,0.096720131
6779,0,0.384322397
6780,1,0.216004967
6781,0,0.054651696
6782,0,0.097842314
6783,1,0.184827587
6784,0,0.032403585
6785,0,0.134604081
6786,0,0.094789083
6787,0,0.075787606
6788,0,0.052515163
6789,0,0.124610851
6790,0,0.22947206
6791,0,0.151869438
6792,0,0.457759925
6793,0,0.062374597
6794,1,0.29267746
6795,0,0.303534838
6796,0,0.344772196
6797,0,0.032243479
6798,0,0.24111824
6799,0,0.247354188
6800,1,0.183154527
6801,0,0.067825197
6802,1,0.191490894
6803,0,0.085698307
6804,1,0.294516113
6805,0,0.045209704
6806,0,0.073169582
6807,0,0.188414011
6808,0,0.123295772
6809,0,0.074255205
6810,0,0.142845271
6811,0,0.513136177
6812,0,0.244253587
6813,1,0.775208899
6814,0,0.481129569
6815,0,0.064054104
6816,0,0.073547335
6817,1,0.384198225
6818,1,0.568688596
6819,0,0.092705857
6820,0,0.056916771
6821,0,0.123617491
6822,1,0.107178939
6823,0,0.243079167
6824,1,0.047211928
6825,0,0.128246749
6826,0,0.320395246
6827,0,0.208945356
6828,1,0.362594144
6829,0,0.241390748
6830,0,0.095724743
6831,0,0.217755093
6832,1,0.682721675
6833,0,0.198741054
6834,0,0.216753189
6835,0,0.143335779
6836,0,0.03159378
6837,0,0.06269754
6838,0,0.143387241
6839,0,0.023196
6840,0,0.113485733
6841,0,0.121656811
6842,0,0.161786198
6843,0,0.186625289
6844,0,0.054777688
6845,0,0.144767846
6846,0,0.066895487
6847,0,0.137441705
6848,0,0.029624256
6849,0,0.222288352
6850,0,0.134829902
6851,0,0.109571912
6852,0,0.462774573
6853,1,0.189830224
6854,0,0.174071669
6855,0,0.041476906
6856,1,0.244540159
6857,0,0.067022516
6858,1,0.482894268
6859,0,0.25138585
6860,0,0.288328055
6861,1,0.198125542
6862,0,0.236788807
6863,0,0.104484303
6864,0,0.05061225
6865,1,0.375056983
6866,0,0.111390931
6867,0,0.048547174
6868,0,0.087551855
6869,0,0.216000603
6870,1,0.044741507
6871,0,0.181299911
6872,1,0.652047017
6873,0,0.045024161
6874,0,0.073770613
6875,0,0.065714956
6876,1,0.291549156
6877,0,0.25312405
6878,0,0.074418795
6879,1,0.062283606
6880,0,0.02975195
6881,0,0.059919594
6882,0,0.028062066
6883,0,0.100742187
6884,0,0.080380459
6885,0,0.107363282
6886,0,0.060749055
6887,0,0.434642327
6888,0,0.012085439
6889,0,0.141344002
6890,0,0.138735233
6891,1,0.153079101
6892,1,0.620051114
6893,1,0.594219275
6894,0,0.358517692
6895,0,0.031147811
6896,1,0.535485745
6897,0,0.066592258
6898,1,0.241557265
6899,0,0.249104252
6900,1,0.591913023
6901,0,0.14880979
6902,0,0.091176158
6903,0,0.209927674
6904,0,0.536266151
6905,0,0.183339695
6906,0,0.09621006
6907,0,0.139255933
6908,0,0.122714114
6909,0,0.078359278
6910,0,0.181338482
6911,0,0.118033595
6912,1,0.696073379
6913,1,0.121950954
6914,1,0.112445357
6915,0,0.08273915
6916,0,0.224226236
6917,0,0.046307492
6918,0,0.523389758
6919,0,0.029594918
6920,0,0.049264023
6921,0,0.052165862
6922,0,0.124539681
6923,0,0.313956726
6924,0,0.052780478
6925,0,0.270240215
6926,0,0.077492599
6927,0,0.109716991
6928,0,0.217954241
6929,1,0.452104664
6930,1,0.169030368
6931,0,0.116890023
6932,0,0.237420996
6933,0,0.101587505
6934,0,0.119594263
6935,0,0.083312517
6936,0,0.037369501
6937,0,0.076512607
6938,0,0.185437855
6939,0,0.062278981
6940,0,0.113539172
6941,0,0.096199277
6942,0,0.177891942
6943,0,0.408394455
6944,0,0.085232071
6945,0,0.113143611
6946,0,0.355284364
6947,0,0.074535751
6948,0,0.031530903
6949,1,0.086806656
6950,0,0.124964379
6951,0,0.111579411
6952,1,0.094749535
6953,0,0.122225352
6954,0,0.130144306
6955,0,0.054889636
6956,0,0.149644985
6957,0,0.369698611
6958,0,0.370301075
6959,0,0.143344153
6960,0,0.208907555
6961,0,0.183152709
6962,0,0.058816906
6963,0,0.268366058
6964,0,0.203488737
6965,1,0.286233984
6966,0,0.049947904
6967,0,0.015942569
6968,0,0.097156925
6969,0,0.430435701
6970,0,0.082883734
6971,0,0.659433106
6972,0,0.367826643
6973,1,0.135900256
6974,0,0.139185986
6975,0,0.072066954
6976,0,0.213451211
6977,0,0.080607855
6978,0,0.253322362
6979,0,0.341276758
6980,0,0.329440683
6981,0,0.157616962
6982,1,0.371126468
6983,0,0.169298236
6984,0,0.039493822
6985,1,0.273592134
6986,0,0.07746274
6987,0,0.353075421
6988,0,0.284890287
6989,0,0.120646152
6990,0,0.182987642
6991,0,0.063412379
6992,1,0.199652797
6993,1,0.307829461
6994,0,0.098870292
6995,0,0.101874299
6996,0,0.088793921
6997,0,0.262096288
6998,0,0.403667726
6999,1,0.355501253
7000,1,0.039700524
7001,0,0.09188089
7002,0,0.487152636
7003,0,0.334575762
7004,1,0.585315516
7005,0,0.24081235
7006,0,0.25791794
7007,0,0.062009303
7008,0,0.209881845
7009,1,0.861914645
7010,0,0.044315477
7011,0,0.182989928
7012,0,0.09571417
7013,0,0.064029572
7014,0,0.149636418
7015,0,0.079221987
7016,0,0.054254006
7017,0,0.164020943
7018,1,0.028912369
7019,1,0.509892308
7020,0,0.070986373
7021,0,0.067940395
7022,0,0.038959118
7023,1,0.450429299
7024,0,0.199656417
7025,0,0.597086622
7026,1,0.401998875
7027,0,0.039978007
7028,0,0.356644665
7029,0,0.166604055
7030,1,0.476381472
7031,0,0.14440517
7032,1,0.157906696
7033,0,0.070235705
7034,0,0.208169742
7035,1,0.648163136
7036,0,0.327434161
7037,0,0.347319991
7038,1,0.482314343
7039,0,0.033854219
7040,0,0.503658355
7041,0,0.160630283
7042,0,0.158547704
7043,0,0.216055931
7044,0,0.113795981
7045,0,0.061874178
7046,0,0.062678986
7047,0,0.189450699
7048,0,0.177394671
7049,0,0.180601339
7050,1,0.291978805
7051,0,0.0275045
7052,0,0.075575232
7053,0,0.056551054
7054,1,0.361116975
7055,0,0.12390376
7056,0,0.085652218
7057,0,0.028129712
7058,0,0.731492276
7059,1,0.571571953
7060,0,0.388680753
7061,0,0.148385934
7062,0,0.405208299
7063,0,0.143959201
7064,0,0.735143913
7065,0,0.087040743
7066,0,0.152472118
7067,0,0.108320221
7068,0,0.032929708
7069,1,0.48580651
7070,0,0.146978255
7071,0,0.128216978
7072,0,0.37055532
7073,0,0.172045509
7074,0,0.065909941
7075,0,0.280162859
7076,0,0.085121714
7077,0,0.122356164
7078,0,0.151879745
7079,0,0.381276744
7080,0,0.079992532
7081,1,0.655633535
7082,0,0.239366981
7083,0,0.041611266
7084,0,0.055238832
7085,1,0.628966177
7086,0,0.047333229
7087,0,0.134432084
7088,0,0.096398121
7089,1,0.589292881
7090,0,0.164581532
7091,0,0.135506439
7092,1,0.603864966
7093,0,0.147342265
7094,1,0.531632295
7095,0,0.458020381
7096,1,0.463434829
7097,1,0.211627744
7098,0,0.217161399
7099,1,0.57707592
7100,0,0.084002126
7101,0,0.077137684
7102,0,0.111111916
7103,0,0.213778367
7104,1,0.28679949
7105,0,0.098341837
7106,0,0.298925859
7107,0,0.079850913
7108,0,0.571956277
7109,0,0.101160869
7110,0,0.293008539
7111,0,0.038476367
7112,0,0.196035621
7113,0,0.195956544
7114,0,0.047621808
7115,0,0.119537248
7116,0,0.260748081
7117,1,0.492889637
7118,1,0.050205292
7119,0,0.126724401
7120,0,0.047118851
7121,0,0.105924539
7122,0,0.110454288
7123,0,0.425589994
7124,0,0.081236102
7125,0,0.110927912
7126,0,0.052467094
7127,0,0.108773139
7128,0,0.201886074
7129,0,0.20296451
7130,0,0.044925888
7131,0,0.255801283
7132,0,0.171806965
7133,1,0.134861238
7134,0,0.072965657
7135,0,0.101552038
7136,0,0.367016028
7137,1,0.382673177
7138,0,0.121328041
7139,1,0.702640931
7140,0,0.414934257
7141,0,0.200057263
7142,0,0.225420357
7143,1,0.712993322
7144,0,0.210040616
7145,1,0.540080555
7146,0,0.118874585
7147,0,0.086210602
7148,0,0.120096513
7149,0,0.025446034
7150,0,0.125999324
7151,0,0.081750578
7152,0,0.119818342
7153,1,0.240580232
7154,0,0.047524426
7155,0,0.140805265
7156,1,0.203556516
7157,0,0.554256949
7158,0,0.133379064
7159,1,0.638507089
7160,1,0.664537658
7161,0,0.15017912
7162,0,0.253864622
7163,0,0.1497802
7164,0,0.126660725
7165,0,0.240995653
7166,1,0.118932476
7167,0,0.229030659
7168,0,0.107693767
7169,0,0.037902964
7170,0,0.155631454
7171,0,0.070562301
7172,0,0.205987552
7173,0,0.058011271
7174,0,0.072871826
7175,0,0.458101991
7176,0,0.287560076
7177,0,0.153464742
7178,0,0.317325575
7179,0,0.068377119
7180,0,0.099090998
7181,0,0.02504745
7182,1,0.293727701
7183,0,0.252590138
7184,0,0.164729642
7185,0,0.053070649
7186,0,0.189349174
7187,0,0.072474186
7188,0,0.29286862
7189,0,0.067376786
7190,0,0.089072
7191,0,0.300931373
7192,0,0.103062103
7193,0,0.253601857
7194,0,0.38544778
7195,0,0.418446796
7196,0,0.150704376
7197,0,0.183777186
7198,0,0.096556974
7199,0,0.139912755
7200,0,0.153806206
7201,0,0.044133545
7202,1,0.139519128
7203,0,0.623760469
7204,0,0.138924641
7205,0,0.191329824
7206,0,0.041149659
7207,0,0.624974632
7208,0,0.189329365
7209,0,0.06282488
7210,1,0.244387929
7211,0,0.059707905
7212,0,0.108265942
7213,1,0.134779938
7214,1,0.726352899
7215,0,0.062563657
7216,0,0.112288654
7217,1,0.190430242
7218,0,0.180518397
7219,0,0.160057238
7220,1,0.450636694
7221,0,0.13896898
7222,0,0.214771138
7223,0,0.198448235
7224,1,0.082609348
7225,0,0.199861378
7226,0,0.101261045
7227,0,0.606289763
7228,1,0.095866751
7229,1,0.217545048
7230,0,0.042162266
7231,0,0.048610976
7232,0,0.086644742
7233,0,0.140216827
7234,0,0.085273451
7235,0,0.110373577
7236,0,0.159661827
7237,0,0.046958362
7238,0,0.264153778
7239,1,0.478882822
7240,1,0.459403024
7241,0,0.209624017
7242,0,0.070809416
7243,1,0.227483157
7244,0,0.47721218
7245,0,0.169419492
7246,0,0.190411602
7247,0,0.05230897
7248,1,0.269879672
7249,1,0.5075921
7250,0,0.019899021
7251,0,0.042280751
7252,0,0.216804538
7253,0,0.378376734
7254,1,0.584962481
7255,0,0.046118794
7256,1,0.235247697
7257,0,0.140807957
7258,1,0.160401522
7259,1,0.785672883
7260,0,0.05001099
7261,0,0.136318666
7262,0,0.296748868
7263,0,0.141717477
7264,0,0.144391461
7265,0,0.046252444
7266,0,0.194002801
7267,1,0.637894282
7268,0,0.241523654
7269,0,0.120238971
7270,1,0.270355526
7271,0,0.318697397
7272,0,0.185838816
7273,0,0.674815968
7274,0,0.07479852
7275,0,0.085306901
7276,0,0.246237667
7277,0,0.067912794
7278,0,0.093793311
7279,0,0.082359381
7280,0,0.361221015
7281,0,0.137511938
7282,1,0.265971663
7283,1,0.373306336
7284,0,0.048160691
7285,0,0.150722888
7286,0,0.027191923
7287,0,0.11405956
7288,0,0.05284161
7289,0,0.196302961
7290,0,0.186601952
7291,0,0.155209375
7292,1,0.14774589
7293,0,0.101371104
7294,0,0.23642123
7295,0,0.228475318
7296,0,0.092796901
7297,0,0.435072794
7298,0,0.308586917
7299,0,0.036434788
7300,0,0.173255898
7301,0,0.473444898
7302,0,0.169563901
7303,0,0.643428587
7304,0,0.194796951
7305,0,0.389349674
7306,0,0.036391626
7307,0,0.076746223
7308,0,0.028992185
7309,1,0.290837935
7310,0,0.118441058
7311,1,0.092268232
7312,0,0.048192258
7313,0,0.124336041
7314,0,0.106790594
7315,1,0.199584631
7316,0,0.169575731
7317,1,0.610449406
7318,1,0.693050874
7319,0,0.155338728
7320,0,0.221088922
7321,0,0.131442229
7322,0,0.047208417
7323,1,0.213642113
7324,0,0.048031358
7325,1,0.196897013
7326,0,0.160980007
7327,0,0.349434375
7328,1,0.251019151
7329,1,0.641104099
7330,0,0.193393871
7331,0,0.169666294
7332,0,0.260134486
7333,0,0.487770313
7334,0,0.244626053
7335,0,0.01235097
7336,0,0.146285199
7337,0,0.109674599
7338,1,0.221951095
7339,1,0.466495405
7340,1,0.184646573
7341,0,0.142147327
7342,1,0.373660874
7343,0,0.032262992
7344,0,0.037211612
7345,0,0.06822497
7346,0,0.149180369
7347,0,0.059040665
7348,0,0.177196423
7349,0,0.067840924
7350,0,0.172035431
7351,0,0.076549376
7352,0,0.104041685
7353,0,0.202866821
7354,1,0.022956334
7355,0,0.327761726
7356,0,0.187038758
7357,0,0.270606346
7358,0,0.062097088
7359,1,0.182911072
7360,0,0.161193695
7361,0,0.155790548
7362,1,0.198480745
7363,0,0.495244045
7364,0,0.083426096
7365,0,0.234560908
7366,1,0.106673022
7367,0,0.060975683
7368,0,0.165361629
7369,0,0.406584025
7370,0,0.052015317
7371,0,0.04762011
7372,0,0.09134504
7373,0,0.049137535
7374,0,0.125081538
7375,1,0.23602697
7376,0,0.556833186
7377,0,0.026026871
7378,0,0.145873561
7379,0,0.037709739
7380,0,0.087572108
7381,0,0.26972559
7382,1,0.101331036
7383,0,0.09595652
7384,1,0.269360557
7385,0,0.098692957
7386,0,0.135796334
7387,0,0.223896011
7388,0,0.259620748
7389,0,0.057166571
7390,0,0.163125517
7391,0,0.066582567
7392,0,0.106702266
7393,0,0.308317073
7394,0,0.105445695
7395,0,0.031203398
7396,1,0.572819933
7397,1,0.586297303
7398,1,0.512543274
7399,1,0.293997892
7400,0,0.268564165
7401,1,0.122064691
7402,0,0.276950121
7403,0,0.129895723
7404,1,0.443237868
7405,0,0.054402796
7406,0,0.059780051
7407,0,0.204577686
7408,0,0.047472853
7409,0,0.063014657
7410,0,0.232652076
7411,0,0.100327207
7412,0,0.22454408
7413,0,0.041314661
7414,0,0.137784149
7415,0,0.30600761
7416,0,0.066677369
7417,0,0.043801821
7418,0,0.434012785
7419,0,0.118424498
7420,0,0.467951019
7421,0,0.207245082
7422,0,0.084338109
